id,name,state_code,latitude,longitude,year_founded,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,category_code,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
c:25743,Aveksa,MA,42.3988661,-71.253781,2004,2.4521,5.1562,7.6712,8.2219,7,3,28000000,2,software,0,0,1,1,1,0,2.6667,1,acquired
c:55829,PANTA Systems,CA,37.386778,-121.966277,2002,3.3315,3.3315,,,0,1,9500000,0,software,1,0,0,0,0,0,2,0,closed
c:26556,Beceem Communications,CA,37.352313,-121.967982,2003,1.7479,5.5616,2.2548,2.2548,5,3,69600000,1,other,1,0,0,1,0,1,7.6667,1,acquired
c:29312,Trust Digital,Other,38.919954,-77.212493,2003,2.6822,6.4164,2.8411,7.2356,11,3,23500000,2,mobile,1,0,0,1,1,0,3.6667,1,acquired
c:3050,Sabrix,Other,45.413842,-122.725662,2002,4.4712,4.4712,6.7534,6.7534,6,1,13000000,1,software,0,0,0,0,0,1,4,1,acquired
c:2709,Panther Express,NY,40.73901,-73.997259,2005,1.5616,3.1562,3,3.4959,8,2,21750000,2,games_video,1,0,0,1,0,0,2,1,acquired
c:53946,T-Networks,Other,40.602206,-75.471279,2000,5.1644,5.1644,,,0,1,5750000,0,other,0,0,0,0,1,0,4,1,closed
c:28752,BlueNote Networks,Other,42.645342,-71.234547,2005,0.7342,1.1753,0.1616,0.1616,1,2,23400000,1,software,0,0,1,1,0,0,2.5,1,acquired
c:1148,Predictify,CA,37.48657100000001,-122.229161,2007,1.0685,1.0685,0.8384,3.9918,4,1,4300000,3,advertising,0,0,1,0,0,0,2,1,closed
c:27142,OptiMedica,CA,37.3777985,-121.9744545,2004,4.2356,9.3616,5.0055,5.0055,16,2,51000000,1,biotech,0,0,0,0,1,0,3.5,1,acquired
c:42123,Metatomix,MA,42.241765,-71.166164,2000,3.6877,10.137,3.0027,3.0027,2,4,27101994,1,enterprise,1,0,0,1,0,0,4.6667,1,acquired
c:41656,Neterion,CA,37.320309,-122.05004,2001,5.1507,5.1507,4.0027,4.0027,6,1,6480000,1,other,0,0,0,0,0,1,3,1,acquired
c:16145,Schooner Information Technology,CA,37.477037,-122.15164,2007,0.4192,2.2329,2.2329,4.337,8,2,35000000,2,enterprise,0,0,1,1,0,0,2.5,1,acquired
c:155821,Nalace Corporation,Other,33.956215,-83.987962,2012,0.2986,0.2986,0.2986,0.2986,1,1,19000,1,ecommerce,0,1,0,0,0,0,1,0,closed
c:49052,Quidsi,Other,40.728158,-74.077642,2005,1.6658,5.3014,5.8356,8.3534,27,6,78500000,3,ecommerce,0,0,1,1,1,1,3.4,1,acquired
c:167795,spotdock,NY,40.730646,-73.986614,2011,0.1534,0.1534,,,4,1,600000,0,web,0,1,0,0,0,0,2,0,closed
c:34152,Netcordia,Other,38.97864000000001,-76.492786,2000,5.4932,6.5836,6.7534,6.7534,3,2,13000000,1,other,0,0,1,1,0,0,1.5,1,acquired
c:3027,SearchMe,CA,37.386665,-122.084171,2005,0,2.8356,2.9205,4.3096,7,5,43600000,3,other,0,0,1,1,1,1,3,1,closed
c:10176,Yammer,CA,37.776246,-122.4179223,2008,0.3589,3.4712,3.3397,5.1918,38,5,142000000,3,enterprise,0,0,1,1,1,1,5.2,1,acquired
c:50076,Clever Sense,CA,37.406914,-122.09037,2008,2.1836,3.3068,2.726,3.5425,6,2,2000000,2,web,1,0,1,0,0,0,1.5,1,acquired
c:26122,AlterPoint,TX,30.354768,-97.798152,2001,2,4.0466,6.0027,6.0027,4,3,26800000,1,software,0,0,1,1,1,0,3,1,acquired
c:17501,Shocking Technologies,CA,37.261986,-121.784279,2006,1.2904,6.389,0,0,2,6,55900000,1,other,1,0,1,1,1,0,3.2,1,closed
c:1613,Ribbit,CA,37.386665,-122.084171,2005,1.6027,2.8137,3.4301,7.411,14,2,11000000,3,mobile,0,0,1,1,0,0,2,1,acquired
c:41484,StorSimple,CA,37.386778,-121.966277,2009,0.4137,2.474,3,3,19,3,31500000,1,enterprise,0,0,1,1,1,0,3.3333,1,acquired
c:24986,Sadra Medical,CA,37.2615879,-121.9578487,2003,1.4603,6.3918,6.4192,6.4192,4,3,58000000,1,biotech,0,0,1,1,1,0,5,1,acquired
c:14593,expressor software,MA,42.48510200000001,-71.211568,2007,0.4959,4.9671,1,4.5123,10,4,29050000,2,software,1,0,0,1,0,0,2.6667,1,acquired
c:138030,NSFW Corporation,Other,36.170538,-115.101942,2011,0.7589,2.4521,2.1644,2.9014,3,2,250000,2,other,0,1,0,0,0,0,1.5,1,acquired
c:45339,Azaire Networks,CA,37.386778,-121.966277,2003,3.6493,3.6493,,,2,1,21000000,0,software,0,0,0,0,1,0,4,1,closed
c:1214,Quigo,NY,40.907974,-73.84179,2000,4.1671,7.4356,,,25,2,35000000,0,advertising,1,0,1,0,0,0,3.5,1,acquired
c:47848,Navini Networks,TX,32.997114,-96.676137,2000,5.611,6.474,4.0027,4.0027,3,2,30920000,1,other,1,0,0,0,0,0,3.5,1,acquired
c:5347,VirtualLogix,CA,37.409147,-122.015463,2002,2,8.0356,6.5863,6.5863,9,4,29288979,1,software,1,0,1,1,1,0,2.6667,1,acquired
c:14993,Exit41,MA,42.6555302,-71.1455618,1999,8.0986,12.3671,11.8411,12.0548,11,4,24200000,2,software,1,0,1,0,1,0,2.3333,1,closed
c:1223,SezWho,CA,37.351894,-122.085807,2006,1,1,1.2521,5.2548,4,1,1000000,3,web,0,0,1,0,0,0,1,0,acquired
c:55421,Jobs2Web,Other,44.912723,-93.499059,2003,1,3.0575,5.4192,5.4192,3,2,5550000,1,web,0,1,1,0,0,0,1,1,acquired
c:1283,MerchantCircle,CA,37.391642,-122.093935,2005,0.6767,1.9178,4.9781,6.6548,13,2,14300000,3,web,0,0,1,1,0,0,4.5,1,acquired
c:49621,Helicomm,CA,32.901049,-117.192656,2002,4.2192,4.2192,,,0,1,1000000,0,other,1,0,0,0,0,0,2,0,closed
c:15122,Kace networks,CA,37.417002,-122.07871,2003,2.5644,3.389,8.1452,8.1452,7,2,11000000,1,software,1,0,0,1,0,0,1.5,1,acquired
c:38019,Thwapr,NY,40.730646,-73.986614,2007,2.0027,3.0027,2.0877,4.0685,7,2,2000000,3,other,1,1,0,0,0,0,3,0,closed
c:4961,Zinch,CA,40.234451,-111.658656,2007,0.8301,2.7178,4.2466,4.7918,17,2,5000000,2,web,1,1,0,0,0,0,1,1,acquired
c:41483,Cloud.com,CA,37.320309,-122.05004,2008,2.0027,2.0027,3.6603,4.0795,12,1,11000000,2,enterprise,0,0,0,1,0,0,3,1,acquired
c:12348,"Wildfire, a division of Google",CA,37.445667,-122.166911,2008,0.4192,3.4192,3.6027,4.8521,19,4,14100000,4,enterprise,0,1,1,1,0,0,2.25,1,acquired
c:3202,Authenticlick,CA,34.062504,-118.354605,2005,0.4932,0.4932,2.2411,2.2411,8,1,5000000,1,other,0,0,1,0,0,0,1,0,closed
c:32023,BioSeek,CA,37.658313,-122.391032,2000,7.3945,7.3945,4.0027,4.0027,4,1,10000000,1,biotech,0,0,0,0,1,0,1,0,acquired
c:1445,xkoto,MA,42.405685,-71.255857,2005,0.8329,4.0712,2,2,3,3,11035000,1,software,1,0,0,1,1,0,1.6667,1,closed
c:53686,Coradiant,MA,42.4717204,-71.2621435,2000,5.6438,5.6438,8.0055,11.3288,9,1,12700000,2,other,0,0,0,0,0,1,4,1,acquired
c:50208,QuantaLife,CA,39.78373,-100.445882,2008,2.9507,3.5562,0,0,3,2,20757182,1,biotech,0,0,0,1,0,0,1,1,acquired
c:16874,BroadLight,CA,37.404044,-121.978956,2000,5.4658,7.2822,10.5918,10.5918,5,3,27000000,1,software,0,0,0,0,0,1,6,1,acquired
c:643,BBE,NY,40.7445343,-73.9874008,2004,3.7534,3.7534,5.5425,6.7562,7,1,10000000,3,advertising,0,0,1,0,0,0,1,0,acquired
c:53471,TelASIC Communications,CA,33.923916,-118.39665,2001,4.2219,4.2219,,,4,1,26000000,0,other,0,0,0,0,0,1,4,1,closed
c:37780,LegiTime Technologies,Other,44.671539,-70.144101,2005,2.1616,4.9562,,,2,2,4000000,0,other,0,0,1,0,0,0,2,1,closed
c:2804,Boonty,NY,40.717248,-74.002662,2001,4.3534,4.3534,6.1699,9.0904,7,1,10000000,3,games_video,0,0,0,1,0,0,4,1,acquired
c:11397,B-Side Entertainment,NY,40.7434025,-73.9890857,2005,1.5123,3.6082,1.3178,4.1589,8,2,7350000,3,games_video,0,0,1,1,0,0,4.5,1,closed
c:41409,Taggstr,CA,37.288136,-121.79765,2009,0.7671,0.7671,0,0,1,1,50000,1,other,0,1,0,0,0,0,1,0,closed
c:55436,Fashism,NY,40.7394115,-73.9895748,2009,1.8822,1.8822,1.6603,3.0247,5,1,1000000,3,other,0,0,1,0,0,0,7,1,closed
c:12630,Goodmail Systems,CA,37.39972,-122.108306,2003,2.7945,6.0356,7.5014,8.0055,16,4,45000000,2,other,0,0,1,1,1,0,2,1,closed
c:365,Nirvanix,CA,32.877656,-117.210595,2007,0.2164,4.8438,0.2164,6.2466,22,5,70000000,5,enterprise,1,0,1,1,1,0,4.2,1,closed
c:20832,LookStat,Other,47.6447802,-122.325878,2008,1.3096,1.3096,1.0027,1.3096,3,1,500000,2,ecommerce,0,0,1,0,0,0,1,1,closed
c:39399,Sweepery,CA,37.779281,-122.419236,2008,0.0849,1.3342,,,6,2,500000,0,software,0,0,0,0,0,0,1,1,closed
c:17809,Luminary Micro,TX,30.306591,-97.826727,2004,1.0877,3.6438,3.4986,3.4986,2,3,44000000,1,other,0,0,1,1,1,0,4,1,acquired
c:23788,ZettaCore,Other,39.5604863,-104.8656251,1999,10.3644,10.3644,5.8384,5.8384,4,1,21000000,1,other,1,0,0,0,0,0,5,1,closed
c:30834,Clicker,CA,34.083228000000005,-118.341449,2009,0.7041,1.1315,1.4493,2.2055,12,2,19000000,2,games_video,0,0,1,1,0,0,3.5,1,acquired
c:39105,iKoa,CA,39.78373,-100.445882,2006,1.4247,4.5397,,,0,3,18700000,0,other,1,0,1,0,0,0,2,1,closed
c:49960,SocialShield,CA,37.626166,-122.411025,2009,1.0932,1.0932,1.6137,2.1671,6,1,10000000,2,software,0,0,1,0,0,0,7,1,acquired
c:9106,LeisureLogix,Other,28.032975,-82.64611,2006,0.4192,0.4192,,,5,3,5900000,0,software,0,1,0,0,0,0,1,0,closed
c:17581,Storwize,MA,37.237937,-121.974591,2004,3.4301,4.2548,6.0055,6.4219,13,2,28000000,2,other,0,0,0,1,1,0,2,1,acquired
c:14028,AutoVirt,Other,42.7370219,-71.4872976,2007,0,4.3945,3.1534,4.3945,5,7,24300000,2,software,1,1,1,1,0,0,2,1,closed
c:1309,Loopt,CA,37.384717,-122.081625,2005,0.4137,5.337,5.5205,7.189,21,4,32006000,3,mobile,0,1,1,1,1,0,1.6667,1,acquired
c:28420,Blue Lane Technologies,CA,37.3169065,-122.0497023,2002,3.0877,3.0877,1,1,4,1,13400000,1,other,0,0,0,1,0,0,2,1,acquired
c:6562,Socialcast,CA,37.78192670000001,-122.3932389,2005,3.8493,4.8329,4.9644,7.2575,18,3,9400000,3,enterprise,0,1,1,1,0,0,1.5,1,acquired
c:4394,Collective Intellect,Other,40.0186313,-105.2764361,2005,1.0849,7.937,3,7.4301,10,6,15324624,3,enterprise,1,1,1,1,0,0,2.5,1,acquired
c:52346,Wavii,Other,47.603832,-122.330062,2009,1.3342,1.3342,2.3726,4.1562,3,1,2000000,2,web,0,0,0,0,0,0,11,1,acquired
c:200,Seesmic,CA,37.775196,-122.419204,2007,0.4192,3.674,0.8932,5.2767,24,3,16000000,4,web,0,0,1,1,1,0,5.6667,1,acquired
c:36892,Apnex Medical,Other,44.950404,-93.101503,2006,3.9205,6.7342,,,3,3,44000000,0,other,1,0,0,1,1,0,2.3333,1,closed
c:139729,MobileReactor,Other,39.952399,-75.16359,2010,1.811,2.4548,0.7479,0.7479,2,2,1175000,1,software,1,0,0,0,0,0,1,0,closed
c:17724,Echopass Corporation,CA,37.661002,-121.897829,2000,6.8329,10.2712,13.011,13.011,22,2,9000000,1,other,0,0,0,0,0,0,4,1,acquired
c:16285,ID Analytics,CA,32.7154,-117.1565,2002,0.3288,5.3726,9.0055,9.0055,9,3,35150000,1,web,0,0,1,1,1,0,3,1,acquired
c:43954,Vela Systems,MA,42.504817,-71.195611,2005,1.3288,5.6712,2.4959,5.6712,4,3,12000000,2,software,1,0,1,1,0,0,2.6667,1,acquired
c:27555,FlowCardia,CA,37.396023,-122.03311,2002,5.663,5.663,5.0027,5.0027,4,1,30000000,1,biotech,0,0,0,0,1,0,9,1,acquired
c:18804,Bizanga,CA,37.537542,-122.327609,2003,6.1342,6.1342,7.1726,7.1726,5,1,8000000,1,other,0,0,0,1,0,0,2,1,acquired
c:14787,Transpond,CA,37.782978,-122.394517,2007,2.0959,2.0959,2.2822,3.1699,6,1,4100000,3,advertising,0,0,1,0,0,0,2,1,acquired
c:81474,Caterva,Other,40.116421,-88.243383,2008,1.9562,3.5123,3.4986,3.4986,1,2,2408500,1,other,0,1,0,0,0,0,3,1,closed
c:34401,Innovative Silicon,CA,37.386778,-121.966277,2002,2.1644,5.8493,6.0027,6.0027,3,4,72000000,1,other,0,0,1,1,1,0,2.25,1,closed
c:37934,Kardia Health Systems,Other,44.96659,-93.331943,2006,1,2,3.2493,3.2493,2,2,18400000,1,enterprise,1,0,0,0,0,0,1,0,closed
c:25383,Biolex Therapeutics,Other,35.72591770000001,-79.1791771,1997,8.0219,14.9726,4.0027,4.0027,4,7,162264126,1,biotech,1,0,0,1,1,1,6.75,1,closed
c:49872,Foldrx Pharmaceuticals,MA,42.3751,-71.105616,2003,7.4575,7.4575,5.5863,5.5863,7,1,29000000,1,biotech,1,0,0,0,0,0,7,1,acquired
c:58560,Klir Technologies,Other,47.603832,-122.330062,2000,5.4247,5.4247,,,0,1,8700000,0,other,0,0,1,0,0,0,2,1,closed
c:7666,MetaCarta,MA,42.36236,-71.099692,2001,4.6877,4.6877,4.1644,9.274,12,1,10000000,2,mobile,0,0,0,0,1,0,7,1,acquired
c:19670,Viridity Software,MA,42.4871509,-71.1986329,2008,0.9178,2.6329,2.9534,3.9699,5,2,15000000,2,software,0,0,1,1,0,0,2,1,acquired
c:35148,Devtap,CA,39.78373,-100.445882,2008,0.6685,0.6685,0,0,2,1,2600000,1,other,0,0,0,0,0,0,1,0,closed
c:142,Bebo,CA,37.782103,-122.401116,2005,1.3151,1.3151,6.4658,8.8411,30,1,15000000,3,web,0,0,1,0,0,0,1,1,acquired
c:101312,SideTour,NY,40.745064,-73.992637,2011,0.0822,1.8164,1.0849,2.3014,7,3,4000000,2,web,0,1,1,0,0,0,2,1,acquired
c:46168,SARcode Bioscience,CA,37.680766,-122.399971,2006,0.9151,5.5452,5.0027,5.0027,9,2,73000000,1,biotech,1,0,0,1,0,0,3,1,acquired
c:78868,Lore,NY,40.730646,-73.986614,2011,0.3233,1.0986,0.8411,2.0411,5,4,12123837,3,other,0,1,1,0,0,0,4.6667,1,acquired
c:1236,Pelago,Other,47.60706500000001,-122.335373,2005,0.9178,2.4877,2.5808,5.3808,18,3,22400000,3,mobile,1,0,1,1,0,0,3.3333,1,acquired
c:33949,Desk,CA,37.779281,-122.419236,2009,1.2849,2.0082,2.1616,3.4438,12,2,5700000,3,enterprise,0,0,1,1,0,0,4,1,acquired
c:35433,Trinity Biosystems,CA,39.78373,-100.445882,2002,4.5452,7.8603,,,2,2,28500000,0,biotech,1,0,0,1,0,0,4.5,1,closed
c:17774,Virtual Computer,MA,42.579258,-71.437841,2007,0.9151,2.0712,2.0027,2.0027,9,2,21000000,1,software,0,0,1,1,0,0,2.5,1,acquired
c:44064,Oasys Mobile,Other,35.780398,-78.639099,1984,21.8959,21.8959,24.6849,24.6849,1,1,8000000,1,software,1,0,0,0,0,0,2,0,closed
c:6171,Gamook,CA,37.41924,-122.208414,2008,0.2055,0.2055,0.1644,0.1644,1,1,1500000,1,games_video,0,0,1,0,0,0,1,1,closed
c:637,Quattro Wireless,MA,42.3729,-71.248472,2006,0.5808,2.4603,2.5014,5.0932,17,3,28300000,4,advertising,0,0,1,1,1,0,1.6667,1,acquired
c:30343,ShopWell,CA,37.441537,-122.158332,2008,2.1452,4.9726,2.3671,2.7123,4,5,7939553,2,web,1,0,0,1,0,0,2,1,acquired
c:36276,NewsBasis,CA,37.779281,-122.419236,2009,0.8329,0.8329,,,3,1,545000,0,other,0,1,0,0,0,0,2,1,closed
c:36310,Nexx Systems,MA,42.558426,-71.268947,2001,4.7452,8.9562,5.0027,5.0027,10,3,15247925,1,other,0,0,0,0,1,1,1.5,1,acquired
c:835,5min Media,NY,40.757929,-73.985506,2007,0.2466,2.5589,2.0027,4.7781,11,3,12800000,2,games_video,0,1,1,1,0,0,1.5,1,acquired
c:46863,MyCabbage,Other,41.875555,-87.624421,2010,1.063,2.4822,0,1.3068,1,2,950000,2,mobile,1,0,1,0,0,0,3,1,closed
c:179,Gotuit,MA,42.479262,-71.152277,2000,2.9178,4.9205,2.0027,12.5096,6,2,16000000,5,web,0,0,1,1,0,0,1,1,acquired
c:16784,TeleCIS Wireless,CA,37.288326,-121.945633,2000,6.0055,6.0055,6.0055,6.0055,2,1,10000000,1,other,0,0,0,0,1,0,1,1,acquired
c:72750,Snapette,NY,40.730646,-73.986614,2011,0.7781,0.7781,0.3397,2.4877,5,1,1500000,3,other,0,0,0,0,0,0,1,0,acquired
c:40152,EmSense,CA,37.779281,-122.419236,2004,5.8438,6.9452,5.9205,6.3808,6,2,13000000,2,other,1,0,0,0,1,0,2,1,closed
c:54077,MakerBot,NY,40.650104,-73.949582,2009,2.6411,2.6411,4.0959,4.926,6,1,10000000,2,other,1,0,0,0,0,0,6,1,acquired
c:10452,Image Space Media,NY,42.712207,-73.203599,2008,2.0521,2.9973,2.0027,3.8137,9,2,3915000,2,advertising,1,0,1,0,0,0,3,1,acquired
c:55427,Wanderfly,NY,40.650104,-73.949582,2009,0,1.5041,1.5808,3.1726,7,2,1400000,2,other,0,1,1,0,0,0,6,1,acquired
c:195311,walkby,Other,41.8969173,-87.6435474,2012,0,0.6904,0,0.6904,6,2,650000,2,ecommerce,1,1,0,0,0,0,1,1,closed
c:2497,FameCast,TX,30.268735,-97.745209,2007,0.4137,3.2438,0.4137,6.8,5,3,9700000,4,games_video,1,0,1,0,0,0,1,1,closed
c:13465,Cassatt,CA,37.336191,-121.890583,2003,3.1644,3.1644,2.0027,2.0027,6,1,15000000,1,software,0,0,0,0,0,1,3,1,acquired
c:17983,VirtuOz,CA,37.782714,-122.39358,2002,3.7753,10.2548,10.0301,11.0329,18,4,38764000,3,enterprise,1,0,1,1,0,0,2,1,acquired
c:12099,SolFocus,CA,37.39873720000001,-122.0497918,2005,0.3288,6.4192,1.1671,4.989,6,8,211403000,2,other,1,0,1,1,1,0,2.7143,1,closed
c:51239,Nimbula,CA,37.3965713,-122.0836937,2008,2.4767,2.6438,3.4164,5.2,8,2,20750000,3,enterprise,0,0,1,1,0,0,2,1,acquired
c:74743,Giftiki,CA,37.779281,-122.419236,2009,1.2493,1.8849,2.2521,3.2219,4,2,1020000,2,other,0,1,1,0,0,0,2.5,1,acquired
c:36192,Storspeed,TX,30.271129,-97.743699,2007,0.4301,0.4301,2.0027,2.0027,6,1,13000000,1,software,0,0,1,0,0,0,4,1,closed
c:20313,SpaBooker,NY,40.738567,-73.987199,2007,0.1671,3.9178,0,2.9178,8,2,14700000,2,software,0,1,1,0,0,0,4,1,acquired
c:60,Jajah,CA,37.4233896,-122.0899512,2005,1.1616,4.1644,3,8.9205,19,4,33000000,4,mobile,0,0,1,1,1,1,1.3333,1,acquired
c:50092,Baxano,CA,37.404788,-121.940842,2005,5.4767,5.4767,,,5,1,30000000,0,other,0,0,0,0,1,0,6,1,acquired
c:1637,RipCode,TX,32.959908,-96.70737,2006,0.2384,3.7644,2.4192,3.8795,10,4,33000000,3,software,0,0,1,1,1,0,4,1,closed
c:56478,RippleFunction,MA,42.37564,-71.2358,2010,0.1671,0.1671,0.5863,0.5863,3,1,20000,1,advertising,0,1,0,0,0,0,1,0,closed
c:131583,CV Ingenuity,CA,37.54827,-121.988572,2008,3.7589,5.0685,,,2,3,30926154,0,other,0,0,0,1,0,0,3,1,closed
c:146596,AdexLink,CA,37.288326,-121.945633,2010,0.8164,0.8164,,,0,1,2000000,0,advertising,0,0,0,0,0,0,1,0,closed
c:42163,Certeon,MA,42.504817,-71.195611,2003,4.5397,9.337,2.0027,2.0027,2,2,19000000,1,software,1,0,0,1,0,0,3.5,1,closed
c:16111,Applied Identity,CA,37.779281,-122.419236,2002,3.0356,6.7534,4.0027,4.0027,2,3,33000000,1,advertising,0,0,1,1,1,0,4,1,closed
c:24274,Prenova,Other,33.982966999999995,-84.346041,2002,4.3562,6.3151,4.0027,4.0027,1,3,15650000,1,other,1,0,0,0,0,0,1.3333,1,acquired
c:763,WooMe,CA,37.779281,-122.419236,2000,6.3342,7.5342,7.1726,10.9315,8,3,17400000,3,web,0,0,1,1,0,0,2.3333,1,acquired
c:43480,Mail.com Media Corporation,CA,34.054935,-118.244476,2004,4.8082,4.8082,6.6027,6.7233,4,1,35000000,2,web,0,0,0,0,0,1,3,1,closed
c:12224,DubMeNow,Other,38.916336,-77.230488,2008,0.5836,4.4301,1.2521,2.1452,5,4,7516703,3,mobile,1,1,0,0,0,0,1,0,closed
c:54488,Smooth-Stone,TX,30.409765000000004,-97.75101,2008,2.6247,2.6247,2.874,4.3014,1,1,48000000,3,other,1,0,0,0,0,0,5,1,closed
c:16181,ONStor,CA,37.2690782,-121.9559995,2000,5.4219,8.3014,8.0055,8.0055,6,3,65800000,1,other,1,0,0,0,0,1,4.6667,1,acquired
c:173118,Relationship Analytics,Other,40.477604,-74.626824,2012,0.6767,0.789,0,0,2,2,125000,1,other,0,1,0,0,0,0,1,0,closed
c:78759,JouleX,Other,33.749099,-84.390185,2009,2.4384,2.4384,2.3288,2.4384,10,1,17000000,2,enterprise,1,0,0,0,0,0,5,1,acquired
c:3562,Etelos,CA,37.54841500000001,-122.315636,1999,10.4247,13.0877,8.9808,12.7233,4,3,4087500,3,enterprise,1,1,0,0,0,0,1,0,closed
c:38655,Make It Work,CA,34.491118,-119.808096,1995,10.8795,10.8795,15.4986,15.4986,3,1,1000000,1,other,0,0,1,0,0,0,2,1,closed
c:2178,What They Like,CA,37.7776778,-122.3921102,2007,0,0,,,2,1,990000,0,web,0,0,1,0,0,0,2,0,closed
c:10864,FetchBack,Other,33.426418,-111.9396,2007,0.7534,0.7534,3.1699,4.6247,13,1,1000000,2,advertising,0,0,1,0,0,0,3,1,acquired
c:934,Sermo,MA,42.364367,-71.078978,2006,0.6658,5.1315,2.7479,6.0027,15,4,41000000,2,other,1,0,1,1,1,0,1.75,1,acquired
c:23251,Wi-Chi,Other,45.3774456,-122.7569561,2008,0.3699,0.3699,,,3,1,7000000,0,other,0,0,1,0,0,0,1,1,closed
c:25600,Alnara Pharmaceuticals,MA,42.3624253,-71.116031,2008,0.8301,2.0767,1.0027,1.0027,4,2,55000000,1,biotech,0,0,1,1,0,0,2,1,acquired
c:46943,Braintree,CA,37.78505300000001,-122.287295,2007,3.7452,4.9671,4.6822,4.8384,10,2,69000000,2,software,0,0,1,1,0,0,3.5,1,acquired
c:15829,Virident Systems,CA,37.421692,-121.894156,2006,1.3288,7.0795,4.874,7.0055,25,8,129677153,3,enterprise,1,0,1,1,1,1,3,1,acquired
c:25737,Pearl Therapeutics,CA,37.502169,-122.217727,2006,2.5041,7.2521,,,4,6,232000100,0,biotech,0,0,1,0,1,1,3.6667,1,acquired
c:28483,Lexity,CA,37.388869,-122.072353,2009,0.0849,1.5863,2.1151,4,5,2,5700000,3,enterprise,0,1,1,0,0,0,4,1,acquired
c:21040,Diligent Technologies,MA,42.276316,-71.419229,2002,5.6384,5.6384,4.2493,4.2493,3,1,10500000,1,other,0,0,0,0,0,1,4,1,acquired
c:15458,eBillme,NY,41.019264,-73.683462,2004,1.9699,3.9205,,,2,2,23000000,0,ecommerce,1,0,0,0,0,0,3,1,closed
c:1590,Smilebox,Other,47.676378,-122.122155,2000,5.4329,9.4959,,,13,3,14000000,0,other,0,0,1,1,0,0,3,1,acquired
c:5988,B-hive Networks,CA,37.536402,-122.325129,2005,1.6466,1.6466,,,4,2,7500000,0,software,0,1,1,0,0,0,2,1,acquired
c:34549,Hot Potato,NY,40.650104,-73.949582,2009,0.8986,0.8986,0.4137,1.6329,12,1,1420000,3,other,0,0,1,0,0,0,16,1,acquired
c:29605,Three Screen Games,Other,40.245664,-74.845997,2009,0.7644,0.7644,,,3,1,500000,0,games_video,1,0,0,0,0,0,1,1,closed
c:148139,LaunchGram,CA,37.388869,-122.072353,2012,0.0356,0.726,0.474,0.9205,4,2,70000,2,other,0,1,0,0,0,0,1,1,acquired
c:904,BrightQube,CA,33.09568,-117.244034,2006,0.5808,1.6548,,,3,2,850000,0,ecommerce,0,1,1,0,0,0,1,1,closed
c:64694,ServiceMesh,CA,34.019657,-118.487549,2008,3.8767,3.8767,3.0027,5.8329,9,1,15000000,2,enterprise,1,0,0,0,0,0,1,1,acquired
c:1923,Lookery,CA,37.788266,-122.403865,2007,0.5205,1.0959,0.2521,2.0575,12,2,3150000,2,web,0,1,1,0,0,0,11.5,1,acquired
c:152560,Wantful,CA,37.779281,-122.419236,2011,1.2164,1.2164,1.4164,2.6822,6,1,5500000,2,ecommerce,0,0,1,0,0,0,8,1,closed
c:71639,Zep Solar,CA,38.021489,-122.519998,2009,4.8877,4.8877,3.2877,3.2877,8,1,10571182,1,other,0,0,1,0,0,0,1,0,acquired
c:65601,Help Me Rent Magazine,CA,34.102827000000005,-118.32999,2010,0.5808,0.5808,,,13,1,500000,0,other,0,1,0,0,0,0,1,0,closed
c:2351,MOG,CA,37.872222,-122.268403,2005,0.9233,4.7425,0.6712,7.7671,12,7,24900000,3,other,1,1,1,0,0,0,3,1,acquired
c:6854,Loud3r,CA,34.147645000000004,-118.144478,2007,1.7616,2.326,0.8767,3.0274,12,2,3529175,3,web,1,0,1,0,0,0,1,0,closed
c:25306,Oyster.com,NY,40.74188770000001,-74.0047466,2008,0,4.6164,3.2904,5.2685,15,4,23400000,3,other,0,0,1,1,1,0,2.25,1,acquired
c:10915,LogLogic,CA,37.4155698,-121.9486567,2002,7.4027,7.4027,7.4,11.874,15,1,8800000,3,other,0,0,0,0,0,1,5,1,acquired
c:70661,StyleTrek,NY,40.728425,-73.999882,2010,0,0,0.3288,0.3288,2,1,1500000,1,other,0,0,0,0,0,0,6,1,closed
c:9668,Sequoia Communications,CA,32.988246999999994,-117.080769,2000,4.8603,9.4247,,,3,7,74000000,0,other,1,0,0,0,1,1,2,1,closed
c:2434,SnapNames,Other,45.520247,-122.674195,2000,1.4164,2,7.0055,11.4219,3,3,8800000,2,other,0,0,1,1,0,0,1,0,acquired
c:522,Simple Star,CA,37.77522800000001,-122.39963,2001,2.5808,4.6082,0.5808,10.2219,3,2,7100000,3,web,0,1,1,0,0,0,1.5,1,acquired
c:1165,StyleFeeder,MA,42.3751,-71.105616,2006,1.3315,2.9973,2.1616,5.9616,8,3,3500000,6,ecommerce,1,1,1,0,0,0,1.6667,1,acquired
c:80433,FlashSoft,CA,37.36883,-122.03635,2009,1.589,1.589,1.1863,2.5452,6,1,3000000,2,software,0,0,1,0,0,0,2,1,acquired
c:79456,TrustDegrees,NY,42.961748,-78.870914,2011,0.1288,0.274,0.3068,0.3068,5,2,11000,1,web,0,1,0,0,0,0,1,0,closed
